Price,Close,SMA_50,SMA_200,Signal_SMA,Action,ExecAction,Portfolio,Shares,Max Drawdown Amount,Max Drawdown Percent,Daily Return
Ticker,NVDA,,,,,,,,,,
Date,,,,,,,,,,,
2022-11-08,14.58530044555664,13.031314125061035,18.3764866065979,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-09,13.760245323181152,12.997604637145995,18.333871150016783,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-10,15.731987953186035,13.010799217224122,18.298878498077393,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-11,16.308326721191406,13.058627243041991,18.27089998245239,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-14,16.276365280151367,13.111607666015624,18.238289823532103,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-15,16.646942138671875,13.175634422302245,18.19931755065918,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-16,15.891804695129395,13.2195041847229,18.155810952186584,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-17,15.659070014953613,13.25320556640625,18.108126201629638,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-18,15.391377449035645,13.273622188568115,18.06556119441986,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-21,15.299481391906738,13.289843616485596,18.020685091018677,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-22,16.019657135009766,13.347917118072509,17.977368593215942,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-23,16.500104904174805,13.415659484863282,17.934557781219482,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-25,16.251392364501953,13.48240306854248,17.88253296852112,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-28,15.808897972106934,13.534922904968262,17.832692646980284,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-29,15.621112823486328,13.580011234283447,17.79127131938934,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-11-30,16.907970428466797,13.654952030181885,17.75469720363617,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-01,17.119781494140625,13.732430973052978,17.708062405586244,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-02,16.861013412475586,13.818718566894532,17.66005391597748,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-05,16.59524917602539,13.900589847564698,17.62071836948395,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-06,15.972801208496094,13.975765552520752,17.582587676048277,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-07,16.105684280395508,14.049903144836426,17.54637912273407,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-08,17.15375328063965,14.138549518585204,17.52041677951813,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-09,16.98590087890625,14.23414701461792,17.4868225812912,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-12,17.519426345825195,14.342033195495606,17.453854727745057,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-13,18.055950164794922,14.453198413848877,17.422431559562682,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-14,17.658306121826172,14.543325729370117,17.39355190753937,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-15,16.93694305419922,14.618186721801758,17.357336621284485,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-16,16.5562801361084,14.68701265335083,17.321743817329406,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-19,16.239564895629883,14.770560131072997,17.288451018333436,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-20,16.070714950561523,14.85884132385254,17.26222089290619,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-21,16.486343383789062,14.95711317062378,17.23726026058197,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-22,15.325376510620117,15.033883743286133,17.199007163047792,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-23,15.19249439239502,15.098807182312012,17.161866722106932,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-27,14.108458518981934,15.156693134307861,17.122091507911684,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-28,14.023533821105957,15.199675731658935,17.085735301971436,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-29,14.590030670166016,15.25241008758545,17.04401014328003,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2022-12-30,14.601020812988281,15.30368616104126,16.99473751068115,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-03,14.302284240722656,15.346130733489991,16.94262342453003,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-04,14.735898971557617,15.391813869476318,16.88425636291504,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-05,14.252331733703613,15.425168647766114,16.822068762779235,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-06,14.845802307128906,15.457168006896973,16.76389678478241,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-09,15.614120483398438,15.511825408935547,16.714009041786195,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-10,15.894872665405273,15.566504249572754,16.65296585559845,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-11,15.98678970336914,15.609876499176025,16.594668440818786,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-12,16.496335983276367,15.670171928405761,16.53628813266754,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-13,16.883996963500977,15.737301635742188,16.477664732933043,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-17,17.686281204223633,15.826949615478515,16.427874760627745,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-18,17.361570358276367,15.906068019866943,16.378477931022644,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-19,16.750110626220703,15.958274059295654,16.328889031410217,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-20,17.823158264160156,16.0290443611145,16.28143071651459,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-23,19.175954818725586,16.12085744857788,16.247869620323183,0,0.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-24,19.247892379760742,16.230610389709472,16.222275614738464,1,1.0,0,1190.1826052149001,0.0,-777.4091742325468,-0.3951069436013116,0.0
2023-01-25,19.30583953857422,16.302087421417237,16.197964701652527,1,0.0,1,1190.1826052149001,61.64883960818406,-777.4091742325468,-0.3951069436013116,0.0
2023-01-26,19.78441047668457,16.3716090965271,16.181482634544373,1,0.0,0,1219.6859482196035,61.64883960818406,-747.9058312278435,-0.3801122971950389,0.024788921359992555
2023-01-27,20.346914291381836,16.45302007675171,16.17381317615509,1,0.0,0,1254.3636556708668,61.64883960818406,-713.2281237765801,-0.3624878550655837,0.028431669235742918
2023-01-30,19.144983291625977,16.50298089981079,16.16219566822052,1,0.0,0,1180.2660042468135,61.64883960818406,-787.3257752006334,-0.4001469122938376,-0.059071905574642924
2023-01-31,19.519649505615234,16.57553779602051,16.148962254524232,1,0.0,0,1203.363741579643,61.64883960818406,-764.228037867804,-0.3884078221156321,0.019569942072142688
2023-02-01,20.92439842224121,16.68084436416626,16.147469773292542,1,0.0,0,1289.964882230488,61.64883960818406,-677.6268972169589,-0.34439404773649485,0.07196588833328543
2023-02-02,21.689722061157227,16.806811256408693,16.14718325138092,1,0.0,0,1337.1461964943733,61.64883960818406,-630.4455829530737,-0.3204148286948626,0.03657565792202311
2023-02-03,21.081260681152344,16.922446842193605,16.141782851219176,1,0.0,0,1299.6352584706779,61.64883960818406,-667.9565209767691,-0.3394792191926871,-0.028052981881890426
2023-02-06,21.07027244567871,17.02345914840698,16.139901576042174,1,0.0,0,1298.957846504387,61.64883960818406,-668.63393294306,-0.339823504004896,-0.0005212323702944444
2023-02-07,22.15330696105957,17.13652318954468,16.149919753074645,1,0.0,0,1365.725667633229,61.64883960818406,-601.8661118142179,-0.30588972677210424,0.05140106840920233
2023-02-08,22.185279846191406,17.255200939178465,16.163432297706603,1,0.0,0,1367.6967589005324,61.64883960818406,-599.8950205469146,-0.3048879482081295,0.0014432556361916316
2023-02-09,22.317163467407227,17.385366249084473,16.17567244052887,1,0.0,0,1375.827231111813,61.64883960818406,-591.7645483356339,-0.30075575356480566,0.005944645374327484
2023-02-10,21.246112823486328,17.497866249084474,16.18811812877655,1,0.0,0,1309.7982017524912,61.64883960818406,-657.7935776949557,-0.3343140505901493,-0.047992239044406304
2023-02-13,21.768648147583008,17.595079803466795,16.205038418769835,1,0.0,0,1342.011898137338,61.64883960818406,-625.5798813101089,-0.3179419063672795,0.024594396557992892
2023-02-14,22.950599670410156,17.711696166992187,16.221044764518737,1,0.0,0,1414.8778379927578,61.64883960818406,-552.7139414546891,-0.2809088486890844,0.05429604607571292
2023-02-15,22.743789672851562,17.829351692199708,16.24218186855316,1,0.0,0,1402.128241623899,61.64883960818406,-565.463537823548,-0.28738864622739246,-0.009011093414924343
2023-02-16,21.982460021972656,17.937095909118653,16.254590458869934,1,0.0,0,1355.1931520879107,61.64883960818406,-612.3986273595362,-0.3112427251203064,-0.03347417742732972
2023-02-17,21.369003295898438,18.0450199508667,16.263587317466737,1,0.0,0,1317.3742567755994,61.64883960818406,-650.2175226718475,-0.33046363044596894,-0.027906645819486875
2023-02-21,20.63665771484375,18.135639419555662,16.265268521308897,1,0.0,0,1272.2260015113966,61.64883960818406,-695.3657779360503,-0.3534095767219194,-0.03427139632643761
2023-02-22,20.73556900024414,18.207275733947753,16.274881949424742,1,0.0,0,1278.3237674804845,61.64883960818406,-689.2680119669624,-0.35031047556039674,0.0047929895803449085
2023-02-23,23.64298439025879,18.340417404174804,16.29987606525421,1,0.0,0,1457.5625525338635,61.64883960818406,-510.02922691358344,-0.25921496127454524,0.14021391889368529
2023-02-24,23.265317916870117,18.455335235595705,16.3315926027298,1,0.0,0,1434.2798526905367,61.64883960818406,-533.3119267569102,-0.27104805596752324,-0.01597372257050067
2023-02-27,23.480131149291992,18.563818855285646,16.361163563728333,1,0.0,0,1447.5228392018284,61.64883960818406,-520.0689402456185,-0.2643175000414303,0.009233195660142357
2023-02-28,23.19537925720215,18.674560317993166,16.39412778377533,1,0.0,0,1429.9682154782547,61.64883960818406,-537.6235639691922,-0.27323938307984363,-0.012127355263875095
2023-03-01,22.677841186523438,18.78937828063965,16.42677553653717,1,0.0,0,1398.062593967854,61.64883960818406,-569.529185479593,-0.2894549527135818,-0.022312119363946836
2023-03-02,23.293292999267578,18.92411853790283,16.45485822200775,1,0.0,0,1436.0044840582837,61.64883960818406,-531.5872953891633,-0.27017153707485375,0.027138906551205544
2023-03-03,23.86878204345703,19.076702880859376,16.48802468776703,1,0.0,0,1471.4827158397864,61.64883960818406,-496.1090636076606,-0.2521402400588304,0.024706212393736937
2023-03-06,23.5330810546875,19.225950202941895,16.5149551820755,1,0.0,0,1450.7871394268248,61.64883960818406,-516.8046400206222,-0.2626584667708639,-0.014064437312232059
2023-03-07,23.271270751953125,19.361648750305175,16.546761403083803,1,0.0,0,1434.6468380657832,61.64883960818406,-532.9449413816637,-0.2708615409703171,-0.011125202948392698
2023-03-08,24.163625717163086,19.538413734436034,16.582100920677185,1,0.0,0,1489.6594861895787,61.64883960818406,-477.9322932578682,-0.24290216001618203,0.038345777277120296
2023-03-09,23.419160842895508,19.702947063446047,16.615864577293397,1,0.0,0,1443.7640905619298,61.64883960818406,-523.8276888855171,-0.26622782955142354,-0.030809319883596586
2023-03-10,22.94849967956543,19.879747886657714,16.646256613731385,1,0.0,0,1414.7483759939926,61.64883960818406,-552.8434034534544,-0.2809746458732958,-0.020097268492558218
2023-03-13,22.949499130249023,20.058267192840574,16.680367522239685,1,0.0,0,1414.8099909688817,61.64883960818406,-552.7817884785652,-0.28094333095546953,4.35518965313797e-05
2023-03-14,24.045711517333984,20.247380809783934,16.715861239433288,1,0.0,0,1482.390212596787,61.64883960818406,-485.2015668506599,-0.24659666294546,0.04776628809471828
2023-03-15,24.210596084594727,20.439572315216065,16.747806630134583,1,0.0,0,1492.5551548377093,61.64883960818406,-475.0366246097376,-0.24143047840093168,0.006857129893697689
2023-03-16,25.52264976501465,20.663979625701906,16.781520199775695,1,0.0,0,1573.4417417392447,61.64883960818406,-394.15003770820226,-0.20032104312759946,0.05419336541056019
2023-03-17,25.70652198791504,20.88339208602905,16.81684696674347,1,0.0,0,1584.7772509172312,61.64883960818406,-382.81452853021574,-0.19455993490566448,0.007204276381695962
2023-03-20,25.881391525268555,21.115973281860352,16.85480519771576,1,0.0,0,1595.5577549778955,61.64883960818406,-372.03402446955147,-0.18908089998934063,0.0068025358481293985
2023-03-21,26.180177688598633,21.342660789489745,16.887907881736755,1,0.0,0,1613.977575238176,61.64883960818406,-353.61420420927084,-0.17971929335290027,0.011544439681242302
2023-03-22,26.44898223876953,21.559358024597167,16.926707367897034,1,0.0,0,1630.5490638376118,61.64883960818406,-337.0427156098351,-0.17129707448995635,0.010267483795114218
2023-03-23,27.171463012695312,21.78488983154297,16.96878981113434,1,0.0,0,1675.089165189359,61.64883960818406,-292.502614258088,-0.14866021362430715,0.02731601418170082
2023-03-24,26.759761810302734,22.00034927368164,17.008114886283874,1,0.0,0,1649.7082637965625,61.64883960818406,-317.8835156508844,-0.16155968883960004,-0.015151970366859446
2023-03-27,26.51194190979004,22.200661392211913,17.047568888664244,1,0.0,0,1634.4304544981392,61.64883960818406,-333.16132494930775,-0.16932441395077813,-0.009260915783535939
2023-03-28,26.391027450561523,22.390802001953126,17.089413990974425,1,0.0,0,1626.97621839485,61.64883960818406,-340.61556105259683,-0.1731129213948286,-0.004560754532426992
2023-03-29,26.964611053466797,22.57636859893799,17.13948929309845,1,0.0,0,1662.3369819322415,61.64883960818406,-305.2547975152054,-0.15514132591107344,0.02173403835753529
2023-03-30,27.363327026367188,22.776403732299805,17.19818362236023,1,0.0,0,1686.9173589947989,61.64883960818406,-280.67442045264806,-0.14264870558234855,0.014786639128960388
2023-03-31,27.757043838500977,22.99654239654541,17.257902884483336,1,0.0,0,1711.1895435970803,61.64883960818406,-256.40223585036665,-0.1303127196040489,0.014388484695388337
2023-04-03,27.944910049438477,23.198977432250977,17.31511146068573,1,0.0,0,1722.7712775029636,61.64883960818406,-244.82050194448334,-0.12442647123339556,0.006768235552408353
2023-04-04,27.43327522277832,23.36412384033203,17.37438519477844,1,0.0,0,1691.2295841362306,61.64883960818406,-276.3621953112163,-0.14045707966356025,-0.018308694705225448
2023-04-05,26.861690521240234,23.516399803161622,17.429408016204835,1,0.0,0,1655.9920505486173,61.64883960818406,-311.59972889882965,-0.15836604531166287,-0.020835452453139558
2023-04-06,27.017578125,23.670634574890137,17.48178521156311,1,0.0,0,1665.6023404297073,61.64883960818406,-301.98943901773964,-0.15348175478886505,0.005803343003914829
2023-04-10,27.559188842773438,23.826130142211912,17.537898969650268,1,0.0,0,1698.9920126997954,61.64883960818406,-268.59976674765153,-0.13651193786908467,0.020046605038675613
2023-04-11,27.149478912353516,23.962181434631347,17.592638206481933,1,0.0,0,1673.7338709134574,61.64883960818406,-293.85790853398953,-0.14934902229389924,-0.014866545338374726
2023-04-12,26.47596549987793,24.108801078796386,17.639511365890503,1,0.0,0,1632.2125505737893,61.64883960818406,-335.37922887365767,-0.17045163146993902,-0.02480759997824955
2023-04-13,26.443992614746094,24.247287940979003,17.687507820129394,1,0.0,0,1630.2414593064857,61.64883960818406,-337.35032014096123,-0.1714534100339138,-0.0012076192323179358
2023-04-14,26.738773345947266,24.363575439453125,17.74140679359436,1,0.0,0,1648.41434932389,61.64883960818406,-319.17743012355686,-0.16221730211395302,0.011147360971383469
2023-04-17,26.982601165771484,24.46943302154541,17.79872172832489,1,0.0,0,1663.4460514802465,61.64883960818406,-304.1457279672004,-0.15457765739019946,0.009118885771967289
2023-04-18,27.647123336791992,24.600750274658203,17.86127151489258,1,0.0,0,1704.413072217572,61.64883960818406,-263.1787072298748,-0.13375676295200956,0.024627802447136915
2023-04-19,27.910932540893555,24.7375634765625,17.928315773010254,1,0.0,0,1720.676603528392,61.64883960818406,-246.91517591905495,-0.1254910589169037,0.009542012776081243
2023-04-20,27.08452796936035,24.836187896728514,17.989026188850403,1,0.0,0,1669.7297206464714,61.64883960818406,-297.86205880097555,-0.15138407362355588,-0.029608633474442425
2023-04-21,27.09951400756836,24.934472579956054,18.04898272037506,1,0.0,0,1670.6535925123192,61.64883960818406,-296.93818693512776,-0.15091452914004144,0.0005533062353888507
2023-04-24,27.022573471069336,25.028580780029298,18.104919800758363,1,0.0,0,1665.9102977183231,61.64883960818406,-301.6814817291238,-0.15332523996102698,-0.0028391851041142946
2023-04-25,26.22214698791504,25.128101463317872,18.156954598426818,1,0.0,0,1616.564933840201,61.64883960818406,-351.02684560724583,-0.17840430584936862,-0.02962066081571546
2023-04-26,26.93663215637207,25.231461143493654,18.215986886024474,1,0.0,0,1660.612115392835,61.64883960818406,-306.97966405461193,-0.15601796432632997,0.02724739392187514
